Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4aZirFFDJlUUuvhpjY5cAH,"1SImpQO0GbjRgvlwCcCtFo","Cat And Mouse","Don't You Fake It","The Red Jumpsuit Apparatus",2006-01-01,208906,54,spotify:user:113227433,2023-10-10T00:54:33Z,"alternative metal,neon pop punk,pop punk,post-grunge,screamo",0.466,0.653,0,-4.583,1,0.0298,0.0157,0,0.263,0.205,143.034,3
5O6SumCYk8Ug81UbfXAPJC,"6Wr3hh341P84m3EI8qdn9O","Give It All","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,170893,66,spotify:user:113227433,2023-10-10T16:26:41Z,"alternative metal,chicago hardcore,chicago punk,hardcore punk,modern rock,post-grunge,punk",0.587,0.942,2,-3.167,1,0.0727,0.000354,0.00172,0.0762,0.389,103.061,4
2VGQ342iuqj6aSaYbyBQVJ,"6Wr3hh341P84m3EI8qdn9O","Prayer Of The Refugee","The Sufferer & The Witness","Rise Against",2006-01-01,199386,70,spotify:user:113227433,2023-10-10T16:26:47Z,"alternative metal,chicago hardcore,chicago punk,hardcore punk,modern rock,post-grunge,punk",0.198,0.977,3,-3.499,0,0.173,0.00131,0.0000462,0.23,0.351,195.795,4
7ycK2uijskzxp4cGpGNoCi,"6Wr3hh341P84m3EI8qdn9O","Under The Knife","The Sufferer & The Witness","Rise Against",2006-01-01,165173,63,spotify:user:113227433,2023-10-10T16:27:08Z,"alternative metal,chicago hardcore,chicago punk,hardcore punk,modern rock,post-grunge,punk",0.572,0.984,10,-3.847,0,0.0626,0.00052,0.00000248,0.044,0.524,104.345,4
0F8KMhkfi36XfRUUoaD2M0,"28DlNBW2UlEVVgTuCcYtTe","Get Through This","Art of Dying","Art Of Dying",2006,148106,55,spotify:user:113227433,2023-10-10T16:27:30Z,"alternative metal,christian rock,post-grunge",0.561,0.941,2,-3.166,1,0.137,0.000292,0.000201,0.0545,0.423,133.138,4
5ynxx6zC4dgzsMHLYQ04Dc,"6B5c4sch27tWHAGdarpPaW","Remedy","Karma and Effect","Seether",2005-01-01,207213,73,spotify:user:113227433,2023-10-10T17:32:12Z,"alternative metal,nu metal,post-grunge,south african rock",0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,4
0UHB9METy4VCXNgkcGqHqS,"5pKCCKE2ajJHZ9KAiaK11H","Kiss It Better","ANTI (Deluxe)","Rihanna",2016-01-28,253080,80,spotify:user:113227433,2023-10-10T17:40:37Z,"barbadian pop,pop,urban contemporary",0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,4
3HQcsqRjRdruUjkbDSgmVF,"5pKCCKE2ajJHZ9KAiaK11H","Woo","ANTI (Deluxe)","Rihanna",2016-01-28,235586,77,spotify:user:113227433,2023-10-10T17:54:53Z,"barbadian pop,pop,urban contemporary",0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,4
4eAwB5pnKFTmsgc3zWoYO0,"6B5c4sch27tWHAGdarpPaW","Fake It","Finding Beauty In Negative Spaces (Bonus Track Version)","Seether",2007-01-01,193893,78,spotify:user:113227433,2023-10-10T22:30:02Z,"alternative metal,nu metal,post-grunge,south african rock",0.611,0.95,8,-3.509,1,0.0518,0.00141,0.00000159,0.0543,0.607,132.078,4
3rUGC1vUpkDG9CZFHMur1t,"45dkTj5sMRSjrmBSBeiHym","greedy","greedy","Tate McRae",2023-09-15,131872,100,spotify:user:113227433,2023-10-11T10:37:54Z,"alt z,pop",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
6ddQ5KCkvCggk3j6KdA0zL,"0gusqTJKxtU1UTmNRMHZcv,3cQA9WH8liZfeja1DxcDYE","Bonkers","Tongue N' Cheek (Dirtee Deluxe Edition)","Dizzee Rascal,Armand Van Helden",2011-01-01,177573,67,spotify:user:113227433,2023-10-11T20:05:07Z,"grime,instrumental grime,big beat,classic house,deep house,disco house,filter house,house,speed garage,tribal house,uk dance,vocal house",0.624,0.977,11,-3.34,0,0.22,0.00615,0,0.253,0.74,126.129,4
3wkuynG4GwBd8LLNDeKTE5,"5QrV5Vr4KdsyKtifvD6X1U,6XKxTAwaVZS4dhFj8IxFFz","Bittersweet Goodbye - Lens Remix","Bittersweet Goodbye (Lens Remix)","Issey Cross,Lens",2023-07-28,201120,53,spotify:user:113227433,2023-10-13T13:07:16Z,"uk dnb",0.459,0.91,9,-2.198,1,0.0429,0.000459,0.106,0.123,0.0746,174.001,4
5RHIevCuoIZcY1AlnJ01fN,"5QrV5Vr4KdsyKtifvD6X1U","Bittersweet Goodbye","Bittersweet Goodbye","Issey Cross",2023-06-30,166778,74,spotify:user:113227433,2023-10-13T13:07:17Z,"",0.458,0.91,9,-2.286,1,0.123,0.0144,0.00000505,0.0416,0.313,173.955,4
4RANu2OTh6ADsITIVS2Uok,"4UDibtvT2aaea2hEB3O3PP","Four Play","Four Play EP","Ruze",2022-08-26,256874,10,spotify:user:113227433,2023-10-13T16:25:18Z,"",0.85,0.804,11,-8.166,0,0.0475,0.0602,0.485,0.113,0.414,127.997,4
0YD7pECswvkxsOzzM1ket0,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx,4CH6edH0M0SHdg8s18Tdto","Nihilist (feat. ThunderScott)","Determination","Ace Waters,RichaadEB,ThunderScott",2015-12-21,202646,37,spotify:user:113227433,2023-10-13T23:05:36Z,"pixel,otacore",0.299,0.896,10,-9.489,1,0.161,0.0000129,0.845,0.0883,0.144,119.902,4
4XSZkxCfBd7S4L8HrDYFwj,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx,1HBYrbp1FVSeyMFSXCQ6yO","Run of Show (feat. FamilyJules7x)","Determination","Ace Waters,RichaadEB,Familyjules7x",2015-12-21,169054,30,spotify:user:113227433,2023-10-14T12:28:34Z,"pixel,otacore",0.474,0.693,2,-9.022,1,0.0609,0.0000798,0.822,0.152,0.322,147.849,4
64gjTSDbIw0HmKw9HbYrDI,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx","Catharsis","Determination","Ace Waters,RichaadEB",2015-12-21,361269,29,spotify:user:113227433,2023-10-14T12:37:05Z,"pixel,otacore",0.11,0.918,8,-9.136,0,0.175,0.0000251,0.554,0.0974,0.195,178.442,4
7doLpwEgAHrK9DtIgLNSxN,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx","Stay the Course","Determination","Ace Waters,RichaadEB",2015-12-21,250557,27,spotify:user:113227433,2023-10-14T12:52:06Z,"pixel,otacore",0.222,0.957,6,-8.567,1,0.14,0.00000493,0.777,0.343,0.299,131.633,3
6dkbnYvVT5TZfxIphLGVrX,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx,0UdXuDV03tv6hh1WSbQlrG","Oase de Dans (feat. ToxicxEternity)","Determination","Ace Waters,RichaadEB,ToxicxEternity",2015-12-21,149800,27,spotify:user:113227433,2023-10-14T13:08:38Z,"pixel,otacore,scorecore",0.547,0.752,11,-10.699,0,0.0375,0.00012,0.349,0.18,0.962,150.043,4
4vJsdZlOAPYcHla3qsGTte,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx","Electric Balboa","Determination","Ace Waters,RichaadEB",2015-12-21,174220,27,spotify:user:113227433,2023-10-14T13:11:57Z,"pixel,otacore",0.698,0.669,7,-11.104,1,0.106,0.00352,0.251,0.447,0.636,125.001,4
0z0C1Mhxnztfv2YOAwaCVV,"0QgWSvxWtXB4DSg10MUzPj,4IF11U0nzFhAaLDGZH3vSx,4CH6edH0M0SHdg8s18Tdto","Such a Friendly Town (feat. ThunderScott)","Determination","Ace Waters,RichaadEB,ThunderScott",2015-12-21,213000,18,spotify:user:113227433,2023-10-14T13:58:29Z,"pixel,otacore",0.546,0.619,8,-5.551,1,0.0246,0.0151,0.108,0.15,0.702,100.01,4
6vc7GNW3FxMkgKuProVOoB,"0M2HHtY3OOQzIZxrHkbJLT","Hydrogen","MOON E.P.","M|O|O|N",2011-11-27,289523,56,spotify:user:113227433,2023-10-14T17:26:42Z,"synthwave",0.797,0.947,10,-7.942,0,0.0524,0.00514,0.742,0.0695,0.0447,125.936,4
3KwzRfEeKhK5ADT9iPFHe2,"0M2HHtY3OOQzIZxrHkbJLT","Crystals","MOON E.P.","M|O|O|N",2011-11-27,289714,54,spotify:user:113227433,2023-10-14T17:27:22Z,"synthwave",0.779,0.465,9,-16.555,0,0.191,0.366,0.858,0.107,0.0373,104.998,4
5uDzCEn4Tzv9qKWiYNyTaQ,"0M2HHtY3OOQzIZxrHkbJLT","Paris","MOON E.P.","M|O|O|N",2011-11-27,271200,52,spotify:user:113227433,2023-10-14T17:27:32Z,"synthwave",0.65,0.666,2,-14.067,1,0.0463,0.105,0.945,0.096,0.161,99.992,4
2BZYVqGyL1L1adBbq2ClVv,"0M2HHtY3OOQzIZxrHkbJLT","Dust","Particles E.P.","M|O|O|N",2012-09-01,302400,56,spotify:user:113227433,2023-10-14T17:33:03Z,"synthwave",0.418,0.659,2,-7.958,0,0.0449,0.0105,0.878,0.0727,0.241,100.007,4
5rCdx6glQE1CrKRg9FpxlP,"6iDI0sHLIeFIkZk6BKJBVQ","Black Magic","Dead By Dawn","Maximum Love",2016-03-11,217379,47,spotify:user:113227433,2023-10-15T16:58:29Z,"",0.798,0.797,9,-7.942,1,0.0361,0.107,0.876,0.097,0.117,114.017,3
6P9m8AUdBw0NJnI7mY3vNZ,"6iDI0sHLIeFIkZk6BKJBVQ","Forever","Forever","Maximum Love",2022-06-03,227147,52,spotify:user:113227433,2023-10-15T17:29:37Z,"",0.57,0.79,5,-7.552,0,0.0467,0.0109,0.0000763,0.432,0.528,95.023,4
3rtJrKULeE58mKLHoX5OrA,"6iDI0sHLIeFIkZk6BKJBVQ","Dead to Me","Dead to Me","Maximum Love",2023-02-17,185825,55,spotify:user:113227433,2023-10-15T17:37:56Z,"",0.595,0.62,2,-8.436,1,0.0745,0.015,0.00152,0.126,0.687,107.006,4
1L6xxRioJuW0N96IXaDa5R,"6iDI0sHLIeFIkZk6BKJBVQ","Red Lights","Under the Shadow","Maximum Love",2018-08-24,209714,52,spotify:user:113227433,2023-10-15T17:43:01Z,"",0.445,0.536,8,-8.295,1,0.0278,0.00706,0.497,0.66,0.306,93.959,4
3h45GAnateHR2KnCiZYOQA,"6iDI0sHLIeFIkZk6BKJBVQ","Feeling It","Feeling It","Maximum Love",2022-11-25,200389,44,spotify:user:113227433,2023-10-15T17:47:23Z,"",0.449,0.727,9,-7.143,0,0.0344,0.0769,0.102,0.161,0.405,93.997,4
5TJo8bM4gpthQlHQsVVPMl,"6iDI0sHLIeFIkZk6BKJBVQ","Sometimes - Original Mix","Sometimes","Maximum Love",2021-10-29,194736,45,spotify:user:113227433,2023-10-15T17:54:29Z,"",0.67,0.7,0,-5.844,1,0.0334,0.024,0.634,0.0657,0.317,98.017,4
4gTl3JQCVkk6YxGVOFBETv,"6iDI0sHLIeFIkZk6BKJBVQ","Starfields","Under the Shadow","Maximum Love",2018-08-24,179484,46,spotify:user:113227433,2023-10-15T17:57:56Z,"",0.383,0.57,9,-10.353,0,0.037,0.00422,0.525,0.322,0.387,113.96,4
3gv35dJ68IeFAwwFaI3Fcs,"6iDI0sHLIeFIkZk6BKJBVQ","Dream Getaway","Under the Shadow","Maximum Love",2018-08-24,249206,44,spotify:user:113227433,2023-10-15T18:02:25Z,"",0.538,0.616,1,-10.655,1,0.0483,0.359,0.945,0.107,0.364,93.029,4
53340ZgyfPv08ttH2dm0Uc,"6iDI0sHLIeFIkZk6BKJBVQ","Heavy Lies the Crown","Heavy Lies the Crown","Maximum Love",2023-06-09,183629,46,spotify:user:113227433,2023-10-15T18:03:57Z,"",0.575,0.907,7,-6.421,0,0.112,0.0000106,0.261,0.199,0.404,99.01,4
1bwmFe6rzKHNIA2WI9TCrk,"6iDI0sHLIeFIkZk6BKJBVQ","Obey","Dead By Dawn","Maximum Love",2016-03-11,189012,36,spotify:user:113227433,2023-10-15T18:13:33Z,"",0.593,0.679,2,-6.825,1,0.0986,0.000675,0.686,0.386,0.406,100.049,4
4b93D55xv3YCH5mT4p6HPn,"61lyPtntblHJvA7FMMhi7E","Ocean Drive","Duality","Duke Dumont",2020-04-17,206320,74,spotify:user:113227433,2023-10-16T15:27:44Z,"edm,house,pop dance,progressive house,uk dance",0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,4
5D1zGVDJTOqwaGSzYw5TtP,"61lyPtntblHJvA7FMMhi7E,6GaWtlUT3oavD9SEzhZrA1","Red Light Green Light - For Club Play Only, Pt. 6","Red Light Green Light (For Club Play Only, Pt. 6)","Duke Dumont,Shaun Ross",2019-02-22,211208,63,spotify:user:113227433,2023-10-16T15:36:50Z,"edm,house,pop dance,progressive house,uk dance",0.811,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,4
5zdkUzguZYAfBH9fnWn3Zl,"61lyPtntblHJvA7FMMhi7E,0tMbQtD3YwrVFk9Lb6abmB","Need U (100%) (feat. A*M*E) - Radio Edit","Need U (100%) (feat. A*M*E) [Remixes]","Duke Dumont,A*M*E",2013-03-29,174121,60,spotify:user:113227433,2023-10-16T15:37:25Z,"edm,house,pop dance,progressive house,uk dance,uk pop",0.67,0.848,0,-5.103,0,0.0538,0.00172,0.00168,0.385,0.457,124.031,4
15HgR9Ht4obJOcMG4wregp,"1W9qOBYRTfP7HcizWN43G1","Children's Story","The Great Adventures Of Slick Rick (Deluxe Edition)","Slick Rick",1988-11-01,242040,61,spotify:user:113227433,2023-10-16T22:49:16Z,"bronx hip hop,east coast hip hop,golden age hip hop,old school hip hop",0.904,0.577,1,-7.293,1,0.132,0.125,0,0.115,0.7,102.691,4
6JZYMxvcoeLD4IifJPvDux,"3fMbdgg4jU18AjLCKBhRSm","Dirty Diana","Number Ones","Michael Jackson",1979,280600,64,spotify:user:113227433,2023-10-22T22:43:13Z,"r&b,soul",0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,4
6W2Ef5Ph6ILTUAedoQ3QIv,"31TPClRtHm23RisEBtV3X7","Like I Love You","Justified","Justin Timberlake",2002-11-04,283626,64,spotify:user:113227433,2023-10-22T23:18:03Z,"dance pop,pop",0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,4
1m7lgJNH3l3vOm6DVs5QpZ,"0hrMKLqgNEIemiF4Ag8dTI","Bathroom Floor","Bathroom Floor","Sophie Powers",2023-06-09,152658,48,spotify:user:113227433,2023-10-23T23:10:11Z,"",0.611,0.73,1,-5.868,0,0.0431,0.00745,0.00176,0.441,0.37,157.965,4
4rHZZAmHpZrA3iH5zx8frV,"31TPClRtHm23RisEBtV3X7","Mirrors","The 20/20 Experience (Deluxe Version)","Justin Timberlake",2013-03-15,484146,84,spotify:user:113227433,2023-10-24T15:44:13Z,"dance pop,pop",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
4NeOWqHmlrGRuBvsLJC9rL,"31TPClRtHm23RisEBtV3X7,4OBJLual30L7gRl5UkeRcT","My Love (feat. T.I.)","FutureSex/LoveSounds Deluxe Edition","Justin Timberlake,T.I.",2006-09-13,276160,77,spotify:user:113227433,2023-10-24T15:44:59Z,"dance pop,pop,atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.771,0.68,11,-5.881,0,0.224,0.277,0.0000118,0.682,0.808,119.952,4
5M8tCPBRAGdAVAyKIaEh9l,"0ZMWrgLff357yxLyEU77a1,5x5ymm4vyLlpwWOXmOJ7zg","In the Blood","Hades: Original Soundtrack","Darren Korb,Ashley Barrett",2020-09-16,250237,51,spotify:user:113227433,2023-10-25T15:21:45Z,"indie game soundtrack,video game music",0.306,0.66,5,-4.952,1,0.0341,0.405,0.00149,0.18,0.136,154.042,4
23SsE9a9AdbIwawJ6beUVk,"31DXlldabwPHwu6dYevuzK","I Believe","Attack Decay Sustain Release","Simian Mobile Disco",2007-01-01,198560,50,spotify:user:113227433,2023-10-25T21:49:44Z,"alternative dance,electrofox,electronica,filter house,indietronica,neo-synthpop,new rave",0.657,0.719,6,-4.821,1,0.194,0.00441,0.0128,0.065,0.775,97.198,4
40SPQDLYs5OAjnEErkpC43,"2NCEtX40i9lLNpTg2X5583","Hackers","Ex Machina","Metrik",2020-06-26,253793,50,spotify:user:113227433,2023-10-26T22:46:34Z,"dancefloor dnb,drum and bass",0.624,0.858,10,-5.09,0,0.103,0.00135,0.91,0.142,0.394,173.998,4
59rtiYOPgMEDf3yPEfU2la,"07VmOvmuBp9G0gb8BTrpn0,0k7Xl1pqI3tu8sSEjo5oEg,0st5vgzw9XkH5ALJiUM1lE","Still Tippin' (feat. Slim Thug and Paul Wall)","Who Is Mike Jones?","Mike Jones,Paul Wall,Slim Thug",2005-04-19,271053,67,spotify:user:113227433,2023-10-28T13:39:52Z,"dirty south rap,chopped and screwed,crunk,houston rap",0.86,0.861,6,-7.131,0,0.307,0.0361,0.0000407,0.113,0.79,143.184,4
68gzf3AleOyt4NlKwpV0MY,"00oL7zWxmWveTsKF7DnIRd","Kids","Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)","Kyle Dixon & Michael Stein",2016-08-12,158000,60,spotify:user:113227433,2023-10-31T16:43:18Z,"horror synth,soundtrack",0.437,0.129,7,-17.954,0,0.0381,0.211,0.872,0.347,0.0671,119.985,4
0nBDksAPewygW9V2p9ZGgt,"2jwUWWkptfBht7A0Xqlk1U","Toddler - Original Mix","Toddler","Dave Schiemann",2010-11-15,443096,24,spotify:user:113227433,2023-11-01T11:36:54Z,"",0.833,0.768,11,-7.03,0,0.125,0.00255,0.164,0.0738,0.206,129.961,4
4LJhJ6DQS7NwE7UKtvcM52,"6FBDaR13swtiWwGhX1WQsP","What's My Age Again?","Enema Of The State","blink-182",1999-06-01,148360,81,spotify:user:113227433,2023-11-02T08:58:46Z,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,4
2m1hi0nfMR9vdGC8UcrnwU,"6FBDaR13swtiWwGhX1WQsP","All The Small Things","Enema Of The State","blink-182",1999-06-01,167066,85,spotify:user:113227433,2023-11-02T08:59:29Z,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.434,0.897,0,-4.918,1,0.0488,0.0103,0,0.612,0.684,148.726,4
1oTo3ijRbaDAtrjJrGAPSw,"6FBDaR13swtiWwGhX1WQsP","I Miss You","blink-182","blink-182",2003-01-01,227240,78,spotify:user:113227433,2023-11-02T08:59:52Z,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.664,0.781,11,-6.547,1,0.0339,0.00103,0.00000533,0.0867,0.593,110,4
0fpy9VxMZA7YplFJyPIUQr,"0aTdKgInKeMlNnwWSa1YPT,2ohlvFf9PBsDELdRstPtlP","Clear Blue Water - Ferry Corsten Remix","Trance Top 1000 - Selection 001","OceanLab,Ferry Corsten",2013-06-14,176392,12,spotify:user:113227433,2023-11-02T11:04:41Z,"progressive house,trance,uplifting trance,dutch trance,edm,progressive trance",0.529,0.885,1,-9.37,0,0.0288,0.00111,0.396,0.0619,0.292,137.962,4
3irWpqRmTVY8RV8JZILvlg,"2BQWHuvxG4kMYnfghdaCIy","Out On My Own","Out On My Own","Fox Stevenson",2018-06-19,236800,33,spotify:user:113227433,2023-11-02T13:49:05Z,"complextro,dancefloor dnb,electro house",0.563,0.894,0,-2.067,0,0.034,0.154,0.0000223,0.163,0.327,150.034,4
5yqfGzzZ3Qk6VIarH3R6D3,"1qoalO0xHFgZRn4JhRuq7Y,7vMDKdgSZ2Scn4uzFdTDyZ,5Spgsyg6iHiNNu3Bqg32cI","Eyes on Fire","Eyes on Fire","LEOWI,Emie,ECHO",2022-07-08,145500,57,spotify:user:113227433,2023-11-03T16:08:08Z,"lithuanian edm",0.499,0.874,6,-3.467,1,0.0319,0.00242,0.0327,0.124,0.238,159.959,4
73QoCfWJJWbRYmm5nCH5Y2,"6MwPCCR936cYfM1dLsGVnl","Sign Of Life","Scoring The End Of The World","Motionless In White",2022-06-10,220066,67,spotify:user:113227433,2023-11-06T10:45:29Z,"alternative metal,metalcore",0.507,0.929,0,-3.246,0,0.0756,0.0000437,0.0000152,0.397,0.429,101.05,4
6oosMYrpIekDxg67SV60Va,"24kY0bUku58QhWv5WFFXaf,7od8NRvfdfAanx6IcY7JSa","IMY (feat. Bella Renee)","DISRUPTOR LP","REAPER,Bella Renee",2022-05-06,166896,64,spotify:user:113227433,2023-11-06T12:36:59Z,"",0.426,0.918,4,-1.543,0,0.0396,0.0233,0.000314,0.11,0.297,174.02,4
4qDpLaFGf5ampf2DXD2TMA,"7kNqXtgeIwFtelmRjWv205,4yX6mpMyBGf9UfvBB8JJrc","Where You Are","Where You Are","John Summit,Hayla",2023-03-03,236000,78,spotify:user:113227433,2023-11-06T12:57:53Z,"house,pop dance,tech house,uk dance",0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126,4
6xMS2N3rhYqjVaq1bd7Qof,"4qAjLbSWZHrEdROBK6FrAE","Forest Spirit","I’m Not Like Others V1.5","Enio Prod",2020-05-29,550320,11,spotify:user:113227433,2023-11-06T15:44:47Z,"high-tech minimal",0.829,0.523,0,-11.529,1,0.107,0.00000287,0.847,0.0639,0.481,125.003,4
2JPFEnjLROchH7qqoRy9Vl,"7qfKjRGrO1By4TujWvUA8F","Come Into My Dream","Classics","Pinball",2011-07-15,234000,44,spotify:user:113227433,2023-11-06T17:17:58Z,"hands up",0.696,0.881,1,-4.906,1,0.0408,0.172,0.000138,0.205,0.663,140.05,4
72Dcg07dMfKQb1hmcnvnTt,"1mFhGmxH6dzErcxc3hR1Hb","Come (Into My Dream) - Vocal Radio Cut","Come (Into My Dream)","Foggy",2001-06-01,201733,32,spotify:user:113227433,2023-11-06T17:19:14Z,"",0.575,0.972,1,-3.646,1,0.0487,0.0263,0.511,0.0663,0.393,139.947,4
5pMmWfuL0FTGshYt7HVJ8P,"0LcJLqbBmaGUft1e9Mm8HV","SOS","ABBA Gold","ABBA",2008-01-01,201360,63,spotify:user:113227433,2023-11-07T01:57:20Z,"europop,swedish pop",0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353,4
0GjEhVFGZW8afUYGChu3Rr,"0LcJLqbBmaGUft1e9Mm8HV","Dancing Queen","Arrival","ABBA",1976,230400,86,spotify:user:113227433,2023-11-07T01:57:55Z,"europop,swedish pop",0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
3vkQ5DAB1qQMYO4Mr9zJN6,"0LcJLqbBmaGUft1e9Mm8HV","Gimme! Gimme! Gimme! (A Man After Midnight)","Voulez-Vous","ABBA",1979,292613,82,spotify:user:113227433,2023-11-07T01:58:04Z,"europop,swedish pop",0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4
2TxCwUlqaOH3TIyJqGgR91,"0LcJLqbBmaGUft1e9Mm8HV","Mamma Mia","Abba","ABBA",1975,213266,79,spotify:user:113227433,2023-11-07T01:59:44Z,"europop,swedish pop",0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4
3lKN03PDeBnXZS7sDukRBt,"0LcJLqbBmaGUft1e9Mm8HV","Money, Money, Money","Arrival","ABBA",1976,186426,74,spotify:user:113227433,2023-11-07T02:00:30Z,"europop,swedish pop",0.787,0.704,9,-6.873,0,0.0385,0.535,0.00305,0.089,0.646,120.701,4
3Dy4REq8O09IlgiwuHQ3sk,"0LcJLqbBmaGUft1e9Mm8HV","Waterloo","Waterloo","ABBA",1974,168960,75,spotify:user:113227433,2023-11-07T02:00:57Z,"europop,swedish pop",0.445,0.949,2,-4.682,1,0.0471,0.395,0.00000818,0.0902,0.653,147.604,4
0J2p4KYdr6Mg4ET6JPlbe1,"0LcJLqbBmaGUft1e9Mm8HV","Super Trouper","Super Trouper","ABBA",1980,252853,74,spotify:user:113227433,2023-11-07T02:01:39Z,"europop,swedish pop",0.764,0.626,0,-8.274,1,0.0288,0.457,0.00000635,0.201,0.961,118.34,4
7MQWIize6uMClsmRmTsKmI,"2BQWHuvxG4kMYnfghdaCIy","Rocket","Disciple Alliance, Vol. 3","Fox Stevenson",2016-09-12,243600,23,spotify:user:113227433,2023-11-07T10:59:43Z,"complextro,dancefloor dnb,electro house",0.527,0.912,6,-2.354,1,0.0457,0.000174,0.747,0.052,0.33,150.023,4
0qD5650YXK9IpwFeg0GyKQ,"2BQWHuvxG4kMYnfghdaCIy","Saloon","No Fox Given EP","Fox Stevenson",2016-04-18,249600,25,spotify:user:113227433,2023-11-07T11:01:01Z,"complextro,dancefloor dnb,electro house",0.58,0.944,1,-1.981,0,0.0564,0.00288,0.00959,0.187,0.294,75.036,4
2mno5qI0gumD4rFL5t5ANp,"2BQWHuvxG4kMYnfghdaCIy","Saloon VIP","Reinforcements, Vol. 4","Fox Stevenson",2016-08-01,235885,17,spotify:user:113227433,2023-11-07T11:01:16Z,"complextro,dancefloor dnb,electro house",0.542,0.955,1,-1.6,0,0.119,0.000738,0.226,0.117,0.315,175.018,4
5I2ewrCmkQboL2PyVlnQrS,"2BQWHuvxG4kMYnfghdaCIy","Hello?","No Fox Given EP","Fox Stevenson",2016-04-18,255200,22,spotify:user:113227433,2023-11-07T11:02:32Z,"complextro,dancefloor dnb,electro house",0.664,0.96,5,-0.991,0,0.0454,0.0546,0.19,0.377,0.515,127.988,4
6vNrfQI8k3vkypiQllIlsT,"2BQWHuvxG4kMYnfghdaCIy","Radar","No Fox Given EP","Fox Stevenson",2016-04-18,249600,28,spotify:user:113227433,2023-11-07T11:04:33Z,"complextro,dancefloor dnb,electro house",0.543,0.809,9,-3.016,0,0.112,0.0255,0,0.0793,0.346,139.911,4
1nQRg9q9uwALGzouOX5OyQ,"1dfeR4HaWDbWqFHLkxsg1d","Radio Ga Ga - Remastered 2011","The Works (2011 Remaster)","Queen",1984-02-27,348226,76,spotify:user:113227433,2023-11-08T00:44:19Z,"classic rock,glam rock,rock",0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,4
6W2VbtvMrDXm5vYeB7amkO,"3Y3xIwWyq5wnNHPp5gPjOW","Footloose","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","Kenny Loggins",1997-03-25,220706,74,spotify:user:113227433,2023-11-08T00:48:30Z,"album rock,classic rock,heartland rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock",0.546,0.895,9,-7.189,1,0.0579,0.0819,0.0000142,0.0768,0.494,174.089,4
34x6hEJgGAOQvmlMql5Ige,"3Y3xIwWyq5wnNHPp5gPjOW","Danger Zone - From Top Gun Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","Kenny Loggins",1997-03-25,215133,76,spotify:user:113227433,2023-11-08T00:49:04Z,"album rock,classic rock,heartland rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock",0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,4
